th1 (rad),w1 (rad/s),th2 (rad),w2 (rad/s),a1 (rad/s^2),a2 (rad/s^2)
-1.5966042013622068,3.6794887670343943,-3.5625157241079433,-1.3467373682372756,11.441534871785647,12.8952179368286
-1.559809313691863,3.793904115752251,-3.575983097790316,-1.2177851888689897,12.169000874873111,14.107559190065809
-1.5218702725343405,3.915594124500982,-3.588160949679006,-1.0767095969683316,12.94153887605277,15.408885301700924
-1.4827143312893307,4.04500951326151,-3.598928045648689,-0.9226207439513223,13.754972621603816,16.796596419234042
-1.4422642361567157,4.182559239477548,-3.6081542530882023,-0.7546547797589819,14.602755535310502,18.26443541174783
-1.4004386437619403,4.328586794830653,-3.6157008008857923,-0.5720104256415036,15.475456696264201,19.801549397821997
-1.3571527758136337,4.483341361793295,-3.6214209051422075,-0.3739949316632837,16.360257931268436,21.39151409108704
-1.3123193621957008,4.646943941105979,-3.6251608544588403,-0.1600797907524133,17.240521696870747,23.01140822817104
-1.265849922784641,4.819349158074687,-3.6267616523663646,0.0700342915292971,18.09551067783197,24.631064006893673
-1.217656431203894,5.000304264853006,-3.626061309451072,0.31634493159823385,18.90035793592427,26.212656465068722
-1.167653388555364,5.189307844212249,-3.6228978601350894,0.578471496248921,19.626394212239436,27.71081973692102
-1.1157603101132414,5.385571786334643,-3.6171131451726004,0.8555796936181312,20.241928181285996,29.07347724022252
-1.0619045922498949,5.587991068147503,-3.608557348236419,1.1463144660203564,20.713538048378567,30.24353127541078
-1.0060246815684197,5.795126448631289,-3.5970942035762157,1.4487497787744643,21.00786480201787,31.161464786744038
-0.9480734170821068,6.005205096651468,-3.582606705788471,1.7603644266419047,21.093802904482185,31.768765094452196
-0.8880213661155921,6.2161431256962905,-3.565003061522052,2.0780520775864266,20.94487902378984,32.011905058690665
-0.8258599348586292,6.425591915934189,-3.5442225407461874,2.3981711281733333,20.54152050913927,31.84644969139571
-0.7616040156992873,6.631007121025582,-3.520240829464454,2.7166356250872905,19.872874493482854,31.240746467403433
